tokenId, hat, fur, clothes, eyes, earring, mouth, background
8280,12,0,34,1,2,1,4
8281,18,4,0,0,0,0,6
8282,24,0,27,0,6,30,5
8283,29,9,25,6,0,18,1
8284,11,3,36,6,0,17,0
8285,3,0,43,0,0,12,4
8286,13,1,21,10,0,0,7
8287,11,13,13,7,0,19,2
8288,7,1,3,0,0,0,5
8289,0,2,35,0,3,14,5
8290,2,3,15,10,0,14,4
8291,8,10,21,9,0,1,0
8292,3,1,0,12,0,13,4
8293,2,6,4,21,0,0,2
8294,0,13,8,0,0,4,4
8295,9,5,23,10,0,0,2
8296,19,3,22,19,4,9,4
8297,1,7,5,7,0,7,2
8298,0,0,0,13,0,5,4
8299,8,2,26,17,0,1,6
8300,0,4,40,21,0,6,4
8301,14,1,22,4,0,4,4
8302,10,2,26,10,0,11,7
8303,4,8,1,16,0,23,4
8304,3,0,0,10,0,3,7
8305,32,12,1,3,1,0,4
8306,1,2,13,7,0,27,1
8307,10,18,34,2,5,13,4
8308,18,5,0,2,0,3,0
8309,4,0,0,8,2,16,7
8310,12,12,9,10,2,0,7
8311,19,4,0,0,4,18,3
8312,19,0,23,8,0,8,3
8313,0,12,16,10,4,5,4
8314,11,3,5,21,0,14,7
8315,0,0,9,14,0,11,6
8316,13,4,6,0,0,3,4
8317,24,0,7,12,0,12,4
8318,3,7,0,11,2,0,2
8319,10,13,12,3,0,6,3
8320,17,17,1,0,0,2,1
8321,22,5,18,8,0,11,5
8322,4,2,38,4,0,1,0
8323,30,13,20,2,4,21,4
8324,0,2,8,0,4,13,7
8325,0,3,26,7,0,0,4
8326,5,8,6,0,0,13,1
8327,0,2,8,0,0,0,5
8328,0,1,19,5,0,1,2
8329,36,5,22,4,2,30,4
8330,3,10,31,0,2,27,5
8331,15,7,9,0,0,12,2
8332,6,3,30,8,0,5,6
8333,5,8,0,1,2,12,4
8334,1,16,20,0,3,4,1
8335,10,1,13,0,0,1,1
8336,7,3,43,9,0,0,0
8337,27,13,0,0,0,0,5
8338,0,10,6,12,0,16,0
8339,12,14,9,0,1,16,5
8340,1,1,21,19,0,0,7
8341,24,0,0,6,0,0,5
8342,20,5,0,20,1,1,3
8343,0,0,21,3,4,8,3
8344,25,10,0,1,0,7,6
8345,18,3,14,13,1,9,4
8346,17,7,16,5,2,1,6
8347,13,0,4,12,0,8,3
8348,0,16,37,0,0,1,4
8349,12,11,30,11,0,1,2
8350,1,1,16,2,0,3,3
8351,31,10,37,13,0,3,2
8352,13,12,27,18,0,23,3
8353,0,0,33,3,4,1,6
8354,0,4,30,8,5,0,2
8355,11,0,9,1,0,5,1
8356,12,9,0,20,0,13,6
8357,12,8,25,18,0,18,4
8358,0,13,3,0,0,9,2
8359,14,6,25,10,2,0,6
8360,0,4,8,10,2,12,0
8361,14,3,0,3,0,1,0
8362,3,8,0,21,0,11,5
8363,17,6,23,16,0,1,6
8364,1,9,31,1,0,7,2
8365,6,0,31,9,0,6,6
8366,7,6,9,21,0,3,1
8367,6,3,22,14,0,2,1
8368,15,2,5,4,0,0,5
8369,0,8,10,4,4,21,1
8370,0,7,32,0,0,3,4
8371,8,2,28,0,2,24,3
8372,0,12,22,6,0,0,5
8373,11,12,14,3,0,16,1
8374,9,3,6,2,1,0,4
8375,2,0,26,4,5,1,0
8376,0,6,6,17,0,6,0
8377,13,1,43,18,3,15,2
8378,28,0,15,4,3,13,6
8379,25,0,19,2,1,32,5
8380,0,8,18,7,1,1,1
8381,0,10,11,0,1,10,5
8382,0,5,2,1,3,9,3
8383,24,0,0,0,2,2,2
8384,14,6,20,2,3,0,0
8385,25,11,6,17,0,1,3
8386,0,6,0,18,0,1,2
8387,14,8,12,15,0,26,2
8388,15,1,8,7,0,0,1
8389,2,11,39,2,0,2,4
8390,9,3,0,16,0,21,1
8391,16,3,17,2,0,0,5
8392,16,7,25,2,0,18,1
8393,0,6,23,9,0,16,3
8394,0,1,38,3,1,0,1
8395,1,8,0,7,2,1,6
8396,0,7,0,1,0,10,4
8397,3,2,29,8,2,30,6
8398,0,7,25,0,0,0,6
8399,5,11,10,3,0,13,4
8400,3,0,0,9,2,22,5
8401,11,6,17,16,0,13,4
8402,0,9,15,18,1,1,7
8403,14,2,12,18,0,11,7
8404,24,14,18,3,1,0,3
8405,0,2,27,0,0,2,7
8406,0,4,38,10,0,12,5
8407,2,10,33,10,1,21,5
8408,22,1,31,9,0,0,0
8409,0,2,26,6,0,27,3
8410,0,5,0,17,0,1,3
8411,15,8,18,13,0,0,6
8412,16,8,0,3,6,0,3
8413,31,2,0,0,2,2,0
8414,11,4,12,6,0,1,4
8415,0,8,25,1,0,1,2
8416,16,0,6,6,2,0,3
8417,22,0,9,4,0,0,7
8418,16,0,7,8,1,11,7
8419,22,4,27,11,0,1,5
8420,5,1,19,0,3,8,5
8421,2,0,3,10,4,11,6
8422,14,11,14,3,0,10,3
8423,7,2,41,3,1,0,7
8424,14,4,19,19,1,5,0
8425,29,5,1,0,0,1,7
8426,5,0,17,4,0,27,0
8427,4,16,11,1,0,2,5
8428,9,1,30,7,0,7,3
8429,9,3,32,0,0,31,0
8430,36,2,39,1,6,1,3
8431,14,10,0,9,3,28,4
8432,4,2,31,19,0,4,7
8433,0,0,0,0,0,7,4
8434,10,3,7,0,3,3,6
8435,3,3,14,7,0,23,6
8436,18,9,28,8,0,5,4
8437,0,15,35,1,0,9,2
8438,1,2,2,1,0,1,1
8439,24,5,34,7,0,0,3
8440,0,9,18,0,0,10,0
8441,0,4,3,16,0,6,7
8442,0,10,0,5,2,0,3
8443,0,1,0,4,0,0,1
8444,29,5,12,3,1,5,4
8445,11,8,14,11,0,16,4
8446,1,2,0,7,0,10,4
8447,22,6,0,13,0,20,5
8448,5,0,32,4,0,27,7
8449,0,0,17,8,0,8,4
8450,5,5,17,12,3,17,5
8451,23,1,2,3,0,14,7
8452,8,1,22,0,3,5,2
8453,0,12,5,8,2,1,7
8454,0,1,23,7,0,8,1
8455,0,1,1,17,0,20,3
8456,17,0,28,2,0,15,5
8457,9,0,3,2,0,2,3
8458,0,3,2,9,6,7,7
8459,7,1,25,10,3,1,6
8460,12,2,26,1,0,7,6
8461,0,5,29,0,0,1,4
8462,9,0,11,18,0,0,7
8463,6,4,0,13,2,11,1
8464,33,2,9,2,1,19,0
8465,34,1,20,6,0,5,7
8466,19,2,29,5,0,0,6
8467,17,3,29,2,0,27,3
8468,22,0,12,13,0,17,4
8469,34,2,17,16,0,4,3
8470,21,13,3,1,2,1,5
8471,7,2,21,0,0,1,0
8472,2,9,6,6,0,2,1
8473,0,2,11,16,0,1,3
8474,0,10,26,15,0,27,7
8475,22,7,15,0,0,1,3
8476,8,0,36,14,1,2,0
8477,15,3,0,5,2,27,1
8478,0,2,0,4,1,6,2
8479,0,4,1,0,0,0,5
8480,0,2,0,3,0,2,4
8481,12,2,5,16,4,3,2
8482,15,5,29,3,0,4,7
8483,18,0,21,9,1,25,6
8484,1,9,0,13,0,5,7
8485,0,3,10,12,0,2,4
8486,10,1,0,0,3,4,6
8487,6,1,27,1,4,3,0
8488,4,10,25,5,0,0,7
8489,26,14,0,4,4,4,5
8490,4,15,26,15,2,0,5
8491,0,2,27,0,0,0,6
8492,32,10,9,11,0,2,5
8493,14,2,13,9,1,1,1
8494,1,8,29,0,0,0,7
8495,9,0,4,0,1,1,2
8496,0,0,0,4,0,26,1
8497,11,16,14,12,3,1,0
8498,0,4,9,14,0,1,3
8499,12,3,5,0,2,15,1
8500,18,0,8,1,5,0,4
8501,0,7,9,0,4,24,3
8502,11,3,41,17,1,9,4
8503,0,15,14,11,3,0,3
8504,0,11,19,5,0,4,7
8505,0,14,3,11,0,12,2
8506,0,6,0,7,3,1,5
8507,0,5,1,7,0,1,6
8508,21,7,3,2,2,2,2
8509,32,0,18,4,0,10,5
8510,0,8,1,11,0,3,5
8511,19,0,20,18,6,3,2
8512,7,0,0,14,1,24,1
8513,0,4,28,6,2,7,7
8514,0,1,37,10,0,18,0
8515,0,15,11,10,0,2,3
8516,7,10,2,8,0,7,0
8517,17,0,0,4,0,1,6
8518,4,0,8,0,0,10,3
8519,0,5,22,0,6,2,7
8520,0,0,11,0,0,6,1
8521,4,6,29,18,0,3,5
8522,30,17,0,2,4,16,7
8523,20,3,29,10,1,2,3
8524,2,4,12,0,0,1,3
8525,6,10,0,9,0,3,0
8526,5,7,1,1,0,1,1
8527,0,9,13,6,0,0,0
8528,5,3,11,13,0,9,4
8529,21,8,7,18,0,20,5
8530,4,4,7,7,0,0,7
8531,2,4,17,15,2,0,6
8532,15,4,0,15,2,1,3
8533,0,9,15,13,2,3,4
8534,4,2,3,0,3,0,4
8535,20,5,1,12,2,16,1
8536,15,13,39,8,3,3,2
8537,0,17,28,7,0,2,1
8538,21,5,2,16,0,30,0
8539,13,3,6,9,4,18,0
8540,0,0,40,15,0,1,5
8541,8,7,31,7,2,12,3
8542,32,9,0,0,0,4,0
8543,35,6,7,0,3,1,2
8544,14,0,16,8,0,4,0
8545,3,8,0,16,0,7,5
8546,18,6,36,11,0,0,3
8547,6,0,14,2,5,0,1
8548,0,17,11,18,0,10,0
8549,0,12,40,7,0,9,2
8550,0,8,27,5,0,0,1
8551,20,0,7,2,0,3,3
8552,0,6,0,7,0,1,7
8553,13,1,0,19,0,0,2
8554,0,6,31,1,3,0,1
8555,4,1,6,2,0,0,0
8556,7,2,32,14,0,0,6
8557,3,14,23,0,0,18,0
8558,3,7,21,14,0,7,4
8559,26,3,4,0,0,12,2
8560,2,1,8,1,0,30,3
8561,18,2,21,5,4,5,2
8562,15,0,0,12,0,12,5
8563,13,8,8,8,6,1,2
8564,29,1,33,0,0,27,2
8565,3,1,23,0,0,1,0
8566,7,2,4,16,0,3,0
8567,6,0,21,0,2,6,7
8568,0,8,0,7,0,6,4
8569,4,3,0,14,3,13,3
8570,34,4,13,7,0,0,3
8571,0,2,0,14,1,3,0
8572,10,8,18,0,0,0,1
8573,0,17,22,4,4,3,2
8574,11,2,21,0,0,0,0
8575,24,9,16,0,0,2,3
8576,17,5,17,7,6,11,2
8577,13,13,8,15,0,1,7
8578,24,7,38,1,0,4,6
8579,0,5,1,13,0,3,3
8580,10,2,36,14,1,9,1
8581,0,7,17,18,0,3,0
8582,23,0,0,3,1,26,6
8583,25,7,9,0,0,18,5
8584,7,0,0,9,2,0,0
8585,1,0,6,11,0,2,0
8586,0,5,14,22,0,2,7
8587,2,5,17,8,0,3,1
8588,0,9,13,0,0,0,1
8589,6,8,0,4,0,23,7
8590,8,3,39,16,3,1,0
8591,0,3,0,2,0,14,1
8592,6,0,15,2,4,3,3
8593,29,11,0,0,1,12,7
8594,26,2,19,3,5,1,0
8595,22,7,0,6,0,2,1
8596,5,2,0,8,1,4,0
8597,18,6,2,5,0,2,7
8598,32,0,1,13,0,12,0
8599,1,1,0,15,0,14,7
8600,0,11,9,3,0,28,2
8601,2,0,0,8,3,2,6
8602,8,6,12,18,0,14,0
8603,27,1,19,6,0,0,2
8604,14,1,0,7,0,12,1
8605,10,2,0,7,6,0,7
8606,13,2,19,9,0,0,7
8607,8,12,0,14,4,0,5
8608,26,13,26,0,0,1,4
8609,12,2,0,6,1,20,7
8610,0,4,27,8,0,16,1
8611,0,2,30,13,0,0,4
8612,28,0,15,0,0,20,4
8613,0,0,3,11,0,3,0
8614,8,4,0,4,0,8,4
8615,14,18,7,4,0,15,4
8616,2,2,28,9,0,4,3
8617,30,5,31,0,0,15,6
8618,4,15,7,1,0,0,2
8619,0,5,25,0,1,0,7
8620,22,0,0,1,0,4,5
8621,0,6,28,15,2,3,3
8622,8,12,7,1,0,7,5
8623,19,0,0,13,0,15,0
8624,2,2,7,0,0,23,6
8625,1,3,23,0,0,23,4
8626,26,11,12,10,1,0,2
8627,1,7,20,14,1,0,2
8628,32,4,26,7,0,3,5
8629,22,16,0,2,2,21,1
8630,15,1,16,12,0,5,0
8631,26,8,22,11,0,1,2
8632,2,4,34,15,0,10,7
8633,9,1,0,1,0,5,6
8634,5,6,30,6,0,31,2
8635,3,9,28,17,2,2,6
8636,15,0,17,10,0,4,4
8637,2,1,1,5,0,1,3
8638,2,3,3,3,0,25,7
8639,22,7,35,20,0,11,6
8640,26,1,0,3,0,1,5
8641,20,3,1,9,0,5,7
8642,24,9,25,3,2,21,4
8643,36,6,25,20,2,0,4
8644,20,0,22,0,0,2,1
8645,18,11,21,3,0,22,4
8646,16,1,1,2,0,14,4
8647,0,8,6,2,0,2,1
8648,1,8,13,6,0,16,7
8649,5,11,11,0,2,0,7
8650,14,1,9,13,3,1,5
8651,14,10,13,0,0,1,5
8652,0,0,23,7,0,5,0
8653,0,1,40,3,3,14,4
8654,0,1,35,0,0,1,7
8655,21,11,2,0,6,13,7
8656,23,7,0,0,0,2,4
8657,10,2,33,13,0,17,6
8658,4,7,0,3,0,7,2
8659,23,10,35,5,0,3,6
8660,0,3,1,10,0,1,1
8661,0,0,22,12,0,4,7
8662,18,2,17,11,2,1,0
8663,25,2,28,15,2,0,7
8664,6,4,0,5,0,1,3
8665,2,2,6,0,0,3,3
8666,2,11,14,8,0,30,6
8667,25,7,20,0,2,22,4
8668,16,5,36,14,0,6,4
8669,0,3,1,6,0,2,4
8670,6,13,1,10,5,0,2
8671,3,0,3,7,4,0,3
8672,11,13,11,0,0,11,4
8673,1,1,13,1,0,0,6
8674,10,3,0,2,0,1,7
8675,1,7,6,11,1,0,7
8676,27,2,13,3,0,0,6
8677,15,4,27,17,0,10,7
8678,2,6,0,0,0,0,6
8679,16,2,7,7,0,1,2
8680,24,2,4,13,0,0,3
8681,8,3,39,12,3,13,3
8682,28,5,0,7,0,14,3
8683,18,3,23,8,0,0,3
8684,24,0,0,0,0,12,6
8685,17,6,25,0,0,0,5
8686,23,0,23,0,0,4,3
8687,5,1,10,0,0,14,2
8688,7,13,29,6,0,3,5
8689,31,1,17,7,0,1,6
8690,15,13,16,8,1,26,4
8691,0,7,0,0,0,2,7
8692,2,5,0,4,0,14,7
8693,5,9,0,18,0,16,5
8694,17,15,4,1,3,1,2
8695,15,6,0,0,2,0,2
8696,17,6,3,5,0,0,4
8697,6,6,20,6,0,18,7
8698,0,8,17,0,0,0,2
8699,27,0,24,11,3,24,3
8700,16,8,1,7,0,2,5
8701,31,7,42,0,4,1,3
8702,28,4,0,6,0,8,1
8703,2,0,14,9,2,1,0
8704,13,7,0,4,0,1,7
8705,0,8,32,0,0,1,7
8706,14,5,30,7,0,1,2
8707,9,9,15,15,0,1,5
8708,3,4,34,0,0,9,0
8709,0,9,8,4,2,25,2
8710,18,11,30,11,0,3,3
8711,0,12,27,13,0,0,3
8712,0,2,11,4,0,0,7
8713,0,0,6,0,1,1,3
8714,14,3,19,9,0,11,0
8715,16,11,0,13,1,2,2
8716,0,3,0,5,0,18,2
8717,17,14,31,0,0,1,2
8718,3,1,20,4,3,0,0
8719,15,3,36,19,0,10,2
8720,0,5,7,15,0,14,7
8721,0,1,9,3,0,2,5
8722,1,0,0,11,0,1,1
8723,4,3,28,18,0,25,2
8724,0,0,25,2,1,12,5
8725,24,5,3,18,0,2,6
8726,13,2,0,4,0,1,5
8727,23,13,30,18,0,2,4
8728,8,2,37,2,0,0,3
8729,14,5,15,8,0,1,4
8730,20,0,21,0,1,4,3
8731,5,5,11,15,0,21,7
8732,7,4,4,17,0,3,7
8733,3,4,1,0,3,1,0
8734,30,4,22,0,0,11,1
8735,0,6,35,1,0,6,3
8736,33,5,27,8,4,0,7
8737,30,5,19,12,0,3,0
8738,35,0,41,1,0,25,6
8739,21,0,21,1,3,12,6
8740,29,0,17,0,0,2,6
8741,0,2,11,7,2,8,5
8742,6,2,23,1,0,18,6
8743,14,4,13,1,0,12,5
8744,30,8,0,0,0,19,3
8745,0,14,2,21,0,8,1
8746,10,2,7,3,0,0,2
8747,0,10,5,0,0,2,7
8748,19,0,16,15,1,6,2
8749,9,10,22,20,1,7,2
8750,1,1,3,0,0,0,0
8751,4,7,34,3,4,4,5
8752,18,2,31,0,0,11,0
8753,8,14,0,5,0,3,6
8754,13,0,24,9,4,28,1
8755,0,13,0,12,0,7,4
8756,29,9,34,19,0,23,5
8757,3,16,27,0,0,0,0
8758,2,0,24,17,0,13,4
8759,0,1,6,5,0,3,0
8760,0,7,0,3,0,11,1
8761,9,0,11,3,0,10,7
8762,2,10,1,16,0,1,2
8763,17,3,17,2,1,2,0
8764,4,9,5,17,4,19,7
8765,20,0,23,4,0,19,6
8766,7,2,25,7,0,1,2
8767,0,8,17,4,5,1,3
8768,9,5,1,0,1,6,6
8769,9,1,35,7,0,0,1
8770,9,5,6,15,1,1,0
8771,0,3,24,1,1,2,7
8772,29,11,28,13,0,0,4
8773,13,13,1,0,0,22,4
8774,27,0,8,0,1,1,1
8775,16,7,21,0,0,1,3
8776,0,1,2,3,5,1,0
8777,0,1,4,9,0,2,3
8778,5,1,2,3,0,4,1
8779,0,9,33,3,0,7,3
8780,11,4,8,15,1,2,2
8781,22,0,40,22,0,1,0
8782,0,2,28,0,0,4,7
8783,9,2,33,11,0,0,5
8784,17,6,6,8,0,0,7
8785,16,4,12,1,0,0,5
8786,0,6,3,3,0,0,7
8787,0,1,23,10,0,1,0
8788,3,7,20,3,3,4,0
8789,5,14,1,9,0,2,3
8790,0,5,23,4,1,0,6
8791,7,6,2,10,0,0,0
8792,14,1,14,0,0,0,1
8793,13,0,18,1,0,5,7
8794,25,3,16,0,0,5,6
8795,0,8,9,10,0,0,3
8796,16,11,10,6,3,18,6
8797,25,1,18,18,0,2,7
8798,32,1,14,22,3,12,2
8799,0,0,0,1,0,3,3
8800,33,1,17,6,4,0,1
8801,0,1,17,0,0,1,2
8802,22,16,35,13,0,16,3
8803,13,1,16,7,0,9,0
8804,0,2,28,2,0,12,4
8805,1,2,12,15,0,6,3
8806,0,3,1,7,0,0,6
8807,0,9,21,9,4,1,6
8808,15,1,17,2,4,0,6
8809,5,9,0,1,0,2,3
8810,2,2,15,18,0,1,2
8811,35,9,17,10,0,9,6
8812,10,17,0,5,0,5,7
8813,0,3,0,3,0,17,4
8814,0,8,19,7,0,16,5
8815,14,3,1,10,0,26,2
8816,0,0,35,4,2,1,6
8817,18,1,11,3,0,1,5
8818,20,4,14,15,0,20,4
8819,14,4,8,0,0,1,4
8820,9,9,4,6,0,3,5
8821,18,0,0,5,3,1,6
8822,19,1,32,12,0,1,7
8823,8,2,17,0,0,1,3
8824,6,9,0,1,2,16,5
8825,0,13,24,13,0,0,5
8826,7,1,12,11,0,1,4
8827,4,5,17,0,0,1,2
8828,36,5,0,5,4,16,6
8829,0,2,19,9,0,4,0
8830,26,2,11,5,6,7,6
8831,31,11,9,6,0,6,4
8832,25,0,0,2,4,16,5
8833,0,7,0,1,3,1,0
8834,11,8,30,12,0,10,0
8835,0,1,13,0,0,25,5
8836,17,11,0,15,1,0,3
8837,12,6,5,12,4,1,3
8838,33,9,3,18,0,3,1
8839,0,10,25,4,0,20,6
8840,20,1,16,9,0,4,6
8841,16,14,0,0,0,4,1
8842,29,5,22,9,5,17,7
8843,0,6,23,7,4,0,4
8844,0,0,13,0,0,0,2
8845,32,2,3,1,0,12,7
8846,5,14,22,2,0,0,7
8847,20,6,10,1,0,10,1
8848,21,11,3,0,0,3,1
8849,11,2,0,3,0,1,0
8850,1,0,0,0,2,5,3
8851,1,8,0,3,0,1,5
8852,0,15,21,3,0,13,2
8853,3,5,6,11,4,14,0
8854,19,1,31,6,0,3,3
8855,25,2,0,1,0,0,5
8856,12,7,1,5,1,2,4
8857,7,2,12,0,5,14,5
8858,27,0,4,9,0,12,6
8859,22,5,27,14,0,16,0
8860,8,1,15,12,0,14,7
8861,15,0,11,8,0,22,0
8862,2,5,15,3,0,5,7
8863,5,8,23,2,4,1,0
8864,27,9,27,0,0,2,2
8865,7,13,8,4,0,7,0
8866,0,15,0,17,0,0,0
8867,7,9,5,12,0,0,3
8868,4,2,0,9,0,17,1
8869,13,2,7,1,0,1,0
8870,0,11,6,15,0,6,5
8871,0,2,6,6,0,11,2
8872,28,3,1,0,0,10,0
8873,24,5,43,3,3,6,7
8874,0,8,2,8,0,14,1
8875,3,7,20,5,0,0,7
8876,0,7,0,4,0,1,5
8877,18,7,17,0,0,0,6
8878,1,12,24,12,0,3,2
8879,10,4,19,18,0,2,7
8880,31,12,8,14,0,13,6
8881,0,1,2,2,6,0,4
8882,0,1,22,2,0,1,2
8883,9,2,3,7,0,4,0
8884,17,1,0,1,0,17,6
8885,28,2,0,10,0,9,3
8886,1,3,3,2,0,2,4
8887,11,1,30,0,0,5,6
8888,3,1,4,3,5,1,5
8889,5,9,18,0,2,8,0
8890,24,1,12,3,0,0,7
8891,0,4,3,12,0,0,2
8892,0,2,13,4,0,24,2
8893,10,10,19,5,0,10,1
8894,19,12,17,8,0,31,7
8895,0,4,16,9,0,31,0
8896,28,1,12,21,0,8,7
8897,30,0,0,3,0,9,3
8898,1,10,1,7,0,0,2
8899,0,8,36,7,0,6,6
8900,14,13,27,2,0,0,7
8901,24,0,0,2,0,21,6
8902,3,1,0,3,0,0,6
8903,19,6,0,0,5,0,2
8904,20,10,0,3,0,8,5
8905,21,2,0,1,1,0,1
8906,16,4,11,7,0,5,3
8907,5,1,6,7,0,0,0
8908,1,11,4,0,2,1,2
8909,8,0,30,2,0,14,2
8910,0,3,20,4,0,1,7
8911,0,0,1,5,0,1,1
8912,18,0,43,6,0,0,2
8913,14,2,3,6,1,0,5
8914,0,6,0,17,0,4,4
8915,5,0,4,4,0,0,2
8916,0,0,0,12,4,18,5
8917,0,3,25,9,0,18,0
8918,15,2,0,10,0,4,5
8919,15,2,23,1,0,4,2
8920,23,5,3,2,0,5,2
8921,6,3,17,6,0,3,5
8922,9,2,3,3,0,1,3
8923,2,1,20,10,0,0,0
8924,0,10,0,13,0,14,4
8925,5,16,11,9,4,0,6
8926,35,13,24,8,4,0,6
8927,0,1,33,7,0,7,6
8928,35,14,2,0,6,1,5
8929,24,0,22,15,0,9,7
8930,3,3,10,3,1,11,6
8931,8,3,25,21,1,3,4
8932,5,2,3,10,0,1,5
8933,7,12,9,0,0,3,7
8934,7,3,0,15,3,5,5
8935,6,3,0,10,2,16,7
8936,33,5,0,0,1,0,0
8937,0,2,22,4,0,8,4
8938,7,1,12,18,0,0,6
8939,0,0,5,0,1,1,5
8940,2,5,8,10,4,1,5
8941,2,8,26,0,0,3,0
8942,13,0,17,9,0,3,3
8943,3,4,0,7,0,1,2
8944,2,10,14,2,0,5,1
8945,22,1,10,3,1,26,1
8946,11,2,9,9,0,2,5
8947,24,5,0,9,0,20,3
8948,14,15,14,0,0,8,1
8949,36,1,31,1,0,5,1
8950,5,1,24,14,0,2,4
8951,0,9,18,4,1,9,4
8952,19,1,6,11,4,0,1
8953,32,0,6,6,0,0,6
8954,8,10,0,1,0,1,3
8955,0,3,0,9,0,12,0
8956,4,6,23,10,1,5,3
8957,20,6,26,2,0,14,3
8958,0,12,3,1,1,0,1
8959,32,1,43,1,0,11,7
8960,10,4,7,2,0,0,2
8961,21,4,2,6,2,0,1
8962,1,8,26,21,0,3,5
8963,22,5,19,0,0,1,0
8964,21,10,0,8,0,0,5
8965,3,14,14,7,0,0,0
8966,25,3,4,0,0,0,7
8967,0,5,16,1,0,11,6
8968,24,2,24,3,0,11,1
8969,20,5,0,13,0,13,1
8970,19,1,4,15,0,24,0
8971,0,0,19,3,2,16,3
8972,15,5,13,3,3,2,0
8973,10,3,0,1,6,30,6
8974,15,0,20,12,0,4,7
8975,0,4,16,7,0,1,2
8976,9,8,12,5,3,19,4
8977,0,6,5,6,0,3,6
8978,14,3,2,6,3,13,5
8979,11,0,31,0,0,1,3
8980,33,8,7,2,2,0,6
8981,2,6,3,7,0,1,5
8982,18,3,15,3,1,1,6
8983,14,0,4,11,5,25,0
8984,3,11,5,0,0,10,7
8985,30,0,0,9,0,2,5
8986,27,4,28,0,1,3,6
8987,30,2,13,0,0,3,5
8988,16,1,22,14,0,4,6
8989,25,0,21,0,0,0,4
8990,10,10,35,17,5,0,4
8991,17,0,2,15,0,1,0
8992,5,12,8,4,0,13,4
8993,3,1,17,6,0,0,7
8994,0,11,26,5,0,3,6
8995,3,12,9,0,0,0,7
8996,6,10,32,1,0,1,0
8997,6,0,30,22,0,0,1
8998,8,4,24,2,0,0,5
8999,0,6,36,11,2,30,0
9000,9,10,21,0,0,17,7
9001,33,2,40,13,0,4,2
9002,12,6,8,0,0,3,6
9003,0,1,37,5,0,11,3
9004,3,8,2,7,0,2,5
9005,36,4,34,7,0,27,2
9006,0,14,1,2,0,2,1
9007,5,1,6,0,0,1,4
9008,12,0,6,1,1,0,6
9009,22,16,0,15,0,1,7
9010,1,8,29,8,0,4,7
9011,13,8,21,14,0,6,4
9012,28,11,5,7,5,0,6
9013,1,6,16,10,4,15,1
9014,0,8,17,0,0,19,0
9015,3,1,18,20,4,6,3
9016,0,12,41,1,0,0,2
9017,0,0,43,10,0,0,1
9018,7,6,14,9,0,0,2
9019,8,5,0,2,0,5,5
9020,0,5,0,22,0,0,7
9021,35,6,19,14,0,32,0
9022,1,0,0,6,1,0,6
9023,29,8,7,14,3,4,7
9024,25,2,38,3,0,19,0
9025,26,1,19,9,0,14,1
9026,0,3,10,11,0,5,4
9027,4,13,23,0,0,2,5
9028,0,1,0,0,0,12,4
9029,15,10,5,9,4,6,5
9030,2,1,3,4,2,0,7
9031,16,0,13,8,1,2,5
9032,9,5,12,8,0,1,3
9033,5,0,24,7,3,3,6
9034,10,11,6,12,2,1,5
9035,1,0,30,6,0,21,7
9036,17,1,10,13,0,15,2
9037,3,1,9,6,0,4,4
9038,5,1,0,5,0,0,6
9039,4,12,11,1,5,1,0
9040,16,10,29,0,1,14,3
9041,13,8,13,2,2,2,0
9042,14,0,0,15,4,6,4
9043,10,2,28,13,0,0,6
9044,6,1,4,17,0,2,3
9045,0,17,0,12,0,0,0
9046,4,1,0,5,0,6,6
9047,1,9,20,2,2,14,7
9048,1,1,19,1,0,0,5
9049,20,14,14,1,4,1,4
9050,10,7,32,2,1,1,3
9051,10,4,12,0,0,1,7
9052,2,11,43,10,0,9,5
9053,12,0,39,0,1,7,3
9054,17,0,7,4,5,1,2
9055,4,7,0,12,3,1,2
9056,8,0,1,11,1,0,7
9057,8,9,18,0,0,2,5
9058,6,6,15,6,0,1,7
9059,10,17,36,1,1,7,5
9060,0,0,14,16,0,5,6
9061,24,0,20,12,0,1,6
9062,25,0,19,5,0,1,5
9063,2,8,9,14,0,0,1
9064,0,7,2,0,0,13,6
9065,5,0,20,6,5,13,3
9066,5,1,6,3,0,0,0
9067,16,1,26,5,2,4,2
9068,6,13,34,5,3,0,4
9069,33,0,10,1,0,1,6
9070,15,0,40,16,0,13,2
9071,3,3,1,3,4,2,1
9072,0,2,0,11,1,11,1
9073,8,3,21,4,4,3,7
9074,0,6,27,2,0,28,5
9075,0,8,16,0,0,0,3
9076,0,2,3,9,0,0,7
9077,15,7,7,0,0,30,1
9078,11,5,43,13,2,4,2
9079,10,12,9,5,0,3,5
9080,34,2,10,2,0,3,5
9081,10,9,36,5,0,5,3
9082,14,7,29,10,0,1,6
9083,0,0,12,0,2,1,0
9084,11,12,33,2,0,5,1
9085,9,0,16,15,0,2,2
9086,30,9,0,0,0,1,6
9087,10,2,15,6,0,22,7
9088,0,2,42,7,0,1,4
9089,5,11,10,5,4,7,2
9090,0,7,2,6,2,12,2
9091,15,1,26,0,1,0,3
9092,9,11,33,3,2,5,0
9093,7,5,19,13,0,0,5
9094,2,3,6,10,2,10,2
9095,13,7,11,1,1,14,6
9096,0,7,0,22,0,2,7
9097,26,7,6,2,0,3,7
9098,0,10,0,16,1,8,2
9099,26,5,7,22,3,9,2
9100,7,12,0,2,0,28,2
